size,stones,score_komi,score_neural,winrate_komi
9,BA2 BD8,6.0,7.31924729,0.043910879000000014
9,BA2 BD9,2.0,1.78952947,0.0038999479999999864
9,BA2 BE1,2.5,2.26021484,0.04785489399999998
9,BA2 BE2,7.0,7.82550375,0.04070754900000001
9,BA2 BE3,9.0,9.13903462,0.04879782399999999
9,BA2 BE4,9.0,9.77245474,0.0010119029999999807
9,BA2 BE5,10.0,10.7527454,0.046613323999999956
9,BA2 BE6,10.5,10.7186168,0.02929609700000002
9,BA2 BE7,9.0,9.50402776,0.009100467999999973
9,BA2 BE8,7.5,8.08279139,0.059597911999999975
9,BA2 BE9,2.5,2.33439834,0.02150332199999999
9,BA2 BF1,2.0,1.99092657,0.0004697359999999984
9,BA2 BF2,6.5,7.42602673,0.013745439000000026
9,BA2 BF3,8.5,9.21491955,0.050761105999999945
9,BA2 BF4,9.5,9.8935824,0.035563078000000026
9,BA2 BF5,10.0,10.6242533,0.03530514699999998
9,BA2 BF6,10.0,10.2755751,0.04965693700000001
9,BA2 BF7,9.0,9.63577018,0.011991861000000048
9,BA2 BF8,7.0,7.76453411,0.03750332099999998
9,BA2 BF9,2.0,2.09666222,0.046829487
9,BA2 BG1,1.5,1.40693691,0.04104960400000002
9,BA2 BG2,5.5,6.27552764,0.016327274000000003
9,BA2 BG3,7.5,8.3904352,0.0017362189999999833
9,BA2 BG4,9.0,9.33438061,0.017137895000000014
9,BA2 BG5,9.0,9.69721153,0.013633149999999983
9,BA2 BG6,9.0,9.78817644,0.01747104300000002
9,BA2 BG7,8.0,8.59448339,0.015191290000000024
9,BA2 BG8,6.0,6.57661444,0.017297781000000012
9,BA2 BG9,1.5,1.55194433,0.00997983600000002
9,BA2 BH2,4.0,4.41251296,0.03282130000000005
9,BA2 BH3,5.5,5.90802363,0.03912642300000002
9,BA2 BH4,7.0,7.36808448,0.030284945000000008
9,BA2 BH5,7.5,8.12232781,0.035347410000000024
9,BA2 BH6,7.0,7.86116198,0.017464221999999974
9,BA2 BH7,6.5,6.75797693,0.05816891499999999
9,BA2 BH8,4.5,4.61152611,0.021891665000000005
9,BA2 BH9,1.0,0.965580581,0.016612161000000014
9,BA2 BJ2,0.5,0.806699502,0.044628157
9,BA2 BJ3,1.0,1.09996798,0.02763131799999996
9,BA2 BJ4,2.0,2.09873344,0.04203028600000003
9,BA2 BJ5,2.5,2.32619193,0.025295420000000013
9,BA2 BJ6,2.0,2.42001607,0.04215837300000003
9,BA2 BJ7,1.5,1.53337244,0.00384841800000002
9,BA2 BJ8,1.0,1.09721181,0.014668590999999953
9,BA2 WA1,10.0,9.85212869,0.013059295999999998
9,BA2 WA3,7.0,7.03072112,0.0006062220000000451
9,BA2 WA4,5.5,4.97395555,0.015739534
9,BA2 WA5,5.0,4.8176855,0.030912543000000015
9,BA2 WA6,5.5,5.10201665,0.01919199300000002
9,BA2 WA7,6.0,5.89146522,0.001907485000000042
9,BA2 WA8,6.5,6.35057032,0.026192610000000005
9,BA2 WA9,10.5,10.4727529,0.04718978399999996
9,BA2 WB1,6.5,6.33977236,0.012557688000000011
9,BA2 WB2,3.5,2.77161322,0.035806797
9,BA2 WB3,0.5,0.39410696,0.01206987100000001
9,BA2 WB4,0.0,-0.0164642472,0.013730328000000014
